date,DOW30,FTSE100,NASDAQ,SP500,SSE,VIX
21/1/22,-0.013047867,-0.012056555,-0.027584777,-0.019095995,-0.009181101,0.11990835
22/1/22,0,0,0,0,0,0
23/1/22,0,0,0,0,0,0
24/1/22,0.0028888,-0.026625318,0.00624168,0.002767905,0.000437096,0.035748461
25/1/22,-0.00194487,0.010130474,-0.023059721,-0.012246591,-0.026175944,0.041276748
26/1/22,-0.003787022,0.013246986,0.000209005,-0.001497757,0.006564329,0.025349876
27/1/22,-0.000213924,0.011248713,-0.014080214,-0.005398635,-0.017933514,-0.047086339
28/1/22,0.016395148,-0.011744124,0.030809106,0.024055968,-0.009713387,-0.097411433
29/1/22,0,0,0,0,0,0
30/1/22,0,0,0,0,0,0
31/1/22,0.011635006,-0.000227748,0.033512742,0.018709826,0,-0.107934724
1/2/22,0.00775139,0.009519932,0.007424687,0.00683956,0,-0.122830021
2/2/22,0.006309339,0.006243928,0.004975043,0.0093784,0,0.005902449
3/2/22,-0.014650089,-0.007173259,-0.038082241,-0.024693472,0,0.097406841
4/2/22,-0.000610302,-0.001648354,0.015669676,0.005143678,0,-0.047517918
5/2/22,0,0,0,0,0,0
6/2/22,0,0,0,0,0,0
7/2/22,3.96E-05,0.007568025,-0.005857652,-0.003708581,0.020068391,-0.015625262
8/2/22,0.01053537,-0.000845396,0.012675073,0.008366113,0.006698398,-0.064130324
9/2/22,0.008571546,0.010032602,0.020633242,0.014412842,0.007881686,-0.071528136
10/2/22,-0.014828362,0.003786944,-0.021254138,-0.018281824,0.001711192,0.18056655
11/2/22,-0.014391039,-0.001486938,-0.02820305,-0.019151683,-0.006608291,0.13478534
12/2/22,0,0,0,0,0,0
13/2/22,0,0,0,0,0,0
14/2/22,-0.004960363,-0.017035008,-1.67E-05,-0.003847991,-0.00988717,0.034839196
15/2/22,0.012153637,0.010211086,0.024980272,0.015643718,0.005006637,-0.09743029
16/2/22,-0.001560867,-0.000670505,-0.001108832,0.00088082,0.005711884,-0.056426241
17/2/22,-0.017972224,-0.008770815,-0.029266332,-0.021400504,0.000637439,0.146060626
18/2/22,-0.006809427,-0.003162557,-0.012371382,-0.007191962,0.006529876,-0.012889566
19/2/22,0,0,0,0,0,0
20/2/22,0,0,0,0,0,0
21/2/22,0,-0.003907258,0,0,-4.29E-05,0
22/2/22,-0.014261481,0.001321947,-0.012369509,-0.010194735,-0.009632015,0.03748669
23/2/22,-0.01393276,0.000533604,-0.026045544,-0.018583736,0.009213604,0.073909642
24/2/22,0.002774942,-0.039610242,0.03290239,0.014846105,-0.017109538,-0.022824622
25/2/22,0.024819642,0.038449264,0.016271602,0.022126081,0.00623423,-0.094354157
26/2/22,0,0,0,0,0,0
27/2/22,0,0,0,0,0,0
28/2/22,-0.004890227,-0.00417456,0.004137602,-0.002445591,0.003153196,0.088731517
1/3/22,-0.017791037,-0.017324653,-0.016049425,-0.015594468,0.007630446,0.099972898
2/3/22,0.017754155,0.013469207,0.016094447,0.018471047,-0.001330883,-0.080593077
3/3/22,-0.002857059,-0.026002787,-0.015689542,-0.005268521,-0.000884336,-0.008494015
4/3/22,-0.005336337,-0.035403642,-0.016722062,-0.007965685,-0.009658428,0.048039977
5/3/22,0,0,0,0,0,0
6/3/22,0,0,0,0,0,0
7/3/22,-0.02400825,-0.003957973,-0.036913086,-0.029962587,-0.02193173,0.130830786
8/3/22,-0.005645186,0.000660763,-0.002763558,-0.007260044,-0.023801134,-0.036885983
9/3/22,0.019831365,0.032020156,0.035318879,0.025373598,-0.01134076,-0.07935503
10/3/22,-0.003375843,-0.012820522,-0.009519679,-0.00430105,0.012117757,-0.070865673
11/3/22,-0.006953596,0.007927251,-0.022034689,-0.013046279,0.004135714,0.017055201
12/3/22,0,0,0,0,0,0
13/3/22,0,0,0,0,0,0
14/3/22,3.18E-05,0.00528256,-0.020656746,-0.007448675,-0.026395616,0.032632468
15/3/22,0.018021404,-0.002477495,0.028784024,0.02118263,-0.05076559,-0.063007867
16/3/22,0.015346592,0.016036397,0.036989363,0.022136922,0.034244074,-0.111975255
17/3/22,0.012186804,0.01275477,0.013177396,0.012272205,0.013884286,-0.038216343
18/3/22,0.007919886,0.002623449,0.020289578,0.011594814,0.011144383,-0.072700522
19/3/22,0,0,0,0,0,0
20/3/22,0,0,0,0,0,0
21/3/22,-0.005827385,0.005078404,-0.003993896,-0.000434755,0.000805525,-0.014346244
22/3/22,0.007337721,0.00459818,0.019348486,0.0112407,0.001894564,-0.025394097
23/3/22,-0.012982318,-0.002155691,-0.013286765,-0.01234863,0.003420646,0.027092569
24/3/22,0.010119079,0.000911014,0.01915375,0.014242012,-0.006369933,-0.084045885
25/3/22,0.004407041,0.002140355,-0.001589502,0.005053381,-0.011766486,-0.040495204
26/3/22,0,0,0,0,0,0
27/3/22,0,0,0,0,0,0
28/3/22,0.002711438,-0.001377302,0.013013736,0.007119551,0.000703315,-0.058374649
29/3/22,0.009631402,0.008554082,0.018274432,0.012182044,-0.00329054,-0.037897064
30/3/22,-0.001854227,0.005490848,-0.012206515,-0.006313589,0.019368434,0.022496387
31/3/22,-0.015748556,-0.008360658,-0.015473332,-0.015776335,-0.004418043,0.061689125
1/4/22,0.004026618,0.002949424,0.00287764,0.003404421,0.009340663,-0.046288449
2/4/22,0,0,0,0,0,0
3/4/22,0,0,0,0,0,0
4/4/22,0.0029713,0.002782048,0.018827349,0.008058383,0,-0.055511607
5/4/22,-0.008070397,0.007223618,-0.02285537,-0.012631159,0,0.124402663
6/4/22,-0.004184929,-0.003420741,-0.022451356,-0.009764434,0.000216249,0.049627603
7/4/22,0.002520514,-0.004742621,0.00061034,0.004244366,-0.01433431,-0.025201845
8/4/22,0.003969456,0.015478556,-0.013496132,-0.002654547,0.004669818,-0.018263181
9/4/22,0,0,0,0,0,0
10/4/22,0,0,0,0,0,0
11/4/22,-0.011967339,-0.006711253,-0.022051587,-0.017021335,-0.026398317,0.141240302
12/4/22,-0.00256007,-0.005475448,-0.003016009,-0.003423301,0.014482029,-0.004523989
13/4/22,0.010008973,0.000540935,0.020138968,0.011112603,-0.008284231,-0.106001947
14/4/22,-0.003285029,0.004685095,-0.021672517,-0.01221848,0.012107771,0.039537992
15/4/22,0,0,0,0,-0.004472598,0
16/4/22,0,0,0,0,0,0
17/4/22,0,0,0,0,0,0
18/4/22,-0.001148341,0,-0.001403097,-0.000204889,-0.004908914,-0.023624931
19/4/22,0.014411299,-0.001984545,0.021320159,0.015930045,-0.000466383,-0.036751918
20/4/22,0.007123842,0.003663757,-0.012306993,-0.000618666,-0.013547705,-0.050382501
21/4/22,-0.010522146,-0.000157328,-0.020912798,-0.014862856,-0.02286782,0.109877885
22/4/22,-0.028611391,-0.014033486,-0.025784554,-0.028132076,0.002305879,0.218193
23/4/22,0,0,0,0,0,0
24/4/22,0,0,0,0,0,0
25/4/22,0.007016223,-0.018950815,0.012812331,0.005681765,-0.05268004,-0.043099143
26/4/22,-0.024054825,0.000772034,-0.040334746,-0.028550009,-0.014473344,0.21556494
27/4/22,0.001855968,0.005320082,-0.000144962,0.002095849,0.024587608,-0.058985157
28/4/22,0.018283053,0.011195459,0.03017529,0.024445655,0.005797336,-0.052293148
29/4/22,-0.028081652,0.004703127,-0.042606381,-0.03695916,0.023771847,0.107691961
30/4/22,0,0,0,0,0,0
1/5/22,0,0,0,0,0,0
2/5/22,0.002552718,0,0.016194527,0.005659199,0,-0.032251087
3/5/22,0.002033201,0.002211019,0.002210398,0.004825465,0,-0.100425285
4/5/22,0.02775209,-0.009007129,0.031426187,0.029425222,0,-0.140343305
5/5/22,-0.031708748,0.00130692,-0.051206172,-0.036300678,0.006770446,0.204881851
6/5/22,-0.002992465,-0.015499384,-0.014146896,-0.005690384,-0.021815484,-0.032907358
7/5/22,0,0,0,0,0,0
8/5/22,0,0,0,0,0,0
9/5/22,-0.020068865,-0.023459572,-0.043882177,-0.03256152,0.000859129,0.140668811
10/5/22,-0.002638216,0.003679183,0.009795919,0.002454882,0.010496885,-0.051975036
11/5/22,-0.010208124,0.014324241,-0.032331718,-0.016600232,0.007501787,-0.013119953
12/5/22,-0.003266252,-0.015692029,0.00059113,-0.001296805,-0.001213657,-0.024562121
13/5/22,0.01459064,0.02524113,0.037460437,0.023589268,0.009541936,-0.09571944
14/5/22,0,0,0,0,0,0
15/5/22,0,0,0,0,0,0
16/5/22,0.00083079,0.006262146,-0.012119735,-0.003954209,-0.003419938,-0.049708548
17/5/22,0.013291908,0.007154724,0.027212343,0.01996892,0.006469455,-0.051159146
18/5/22,-0.036313155,-0.010737883,-0.048411549,-0.041233809,-0.002498503,0.17076069
19/5/22,-0.007552709,-0.018371283,-0.002600155,-0.005850865,0.003551706,-0.05340346
20/5/22,0.000280558,0.011883565,-0.002979354,0.000146131,0.01589202,0.002722013
21/5/22,0,0,0,0,0,0
22/5/22,0,0,0,0,0,0
23/5/22,0.019586273,0.016560345,0.015784538,0.018384995,9.22E-05,-0.032812502
24/5/22,0.00151637,-0.003867239,-0.023757491,-0.008153951,-0.024424739,0.033491866
25/5/22,0.005984825,0.005117542,0.015004344,0.009406386,0.011825235,-0.037361658
26/5/22,0.015964834,0.005580732,0.026401102,0.019688166,0.005023675,-0.031146274
27/5/22,0.01748777,0.002719415,0.032717654,0.02444113,0.002280341,-0.066917132
28/5/22,0,0,0,0,0,0
29/5/22,0,0,0,0,0,0
30/5/22,0,0.001922888,0,0,0.005994338,0
31/5/22,-0.006732034,0.0009995,-0.004108643,-0.006294135,0.011797132,0.018108806
1/6/22,-0.005376354,-0.009867549,-0.00722135,-0.007510905,-0.001340963,-0.019275847
2/6/22,0.013171272,0,0.026527462,0.018263225,0.004170856,-0.038489227
3/6/22,-0.010539559,0,-0.025005375,-0.016482406,0,0.002827778
4/6/22,0,0,0,0,0,0
5/6/22,0,0,0,0,0,0
6/6/22,0.000488701,0.00993327,0.004040833,0.003132489,0.012721327,0.011231517
7/6/22,0.007999307,-0.001223152,0.009395805,0.009478332,0.001664028,-0.042785064
8/6/22,-0.008147661,-0.000776717,-0.00733354,-0.010852623,0.006772714,-0.002501101
9/6/22,-0.019579431,-0.015502103,-0.027856843,-0.024086458,-0.007639921,0.08516637
10/6/22,-0.027646212,-0.021455928,-0.035875195,-0.029542415,0.014065736,0.061683735
11/6/22,0,0,0,0,0,0
12/6/22,0,0,0,0,0,0
13/6/22,-0.028302826,-0.015382509,-0.047937578,-0.039539932,-0.008953677,0.20371276
14/6/22,-0.00499036,-0.002542824,0.001767217,-0.003780818,0.010194929,-0.039879422
15/6/22,0.009951991,0.011880438,0.024700905,0.014487059,0.005004317,-0.098619342
16/6/22,-0.024473592,-0.031905699,-0.041674973,-0.033052207,-0.006078207,0.106541447
17/6/22,-0.001280297,-0.00408216,0.014199717,0.002198447,0.009515173,-0.056819327
18/6/22,0,0,0,0,0,0
19/6/22,0,0,0,0,0,0
20/6/22,0,0.014924489,0,0,-0.000410151,0
21/6/22,0.02123486,0.004245558,0.024782185,0.024182475,-0.002630555,-0.030661196
22/6/22,-0.001544551,-0.008833507,-0.001466364,-0.00130242,-0.012023419,-0.041940531
23/6/22,0.006351459,-0.009738086,0.016074672,0.009487072,0.016076599,0.003448227
24/6/22,0.02648422,0.026468034,0.032877988,0.03010554,0.008875783,-0.064699167
25/6/22,0,0,0,0,0,0
26/6/22,0,0,0,0,0,0
27/6/22,-0.001983508,0.00684314,-0.007182263,-0.0029775,0.008750302,-0.010335964
28/6/22,-0.015749867,0.008929073,-0.030215318,-0.020348673,0.008844563,0.050996398
29/6/22,0.002656511,-0.001516853,-0.000326519,-0.000711999,-0.014087323,-0.007077197
30/6/22,-0.008215625,-0.019749841,-0.013433075,-0.008797866,0.010976243,0.019342936
1/7/22,0.010403071,-8.36E-05,0.008946326,0.010498511,-0.003236019,-0.072581868
2/7/22,0,0,0,0,0,0
3/7/22,0,0,0,0,0,0
4/7/22,0,0.008888083,0,0,0.005237714,0
5/7/22,-0.004171094,-0.02906605,0.017318014,0.001582875,-0.000411164,0.030975933
6/7/22,0.002253329,0.011646358,0.003492264,0.003566796,-0.014403916,-0.029853014
7/7/22,0.011113818,0.011373259,0.022582672,0.014853723,0.002693496,-0.024617779
8/7/22,-0.001479541,0.000987132,0.001200513,-0.000830616,-0.002475963,-0.05679762
9/7/22,0,0,0,0,0,0
10/7/22,0,0,0,0,0,0
11/7/22,-0.005256941,5.56E-05,-0.022837484,-0.011594418,-0.01274445,0.060242606
12/7/22,-0.006194509,0.001846362,-0.009530272,-0.009286868,-0.009737716,0.041906649
13/7/22,-0.00675394,-0.00744802,-0.001523646,-0.004466864,0.000859023,-0.017372502
14/7/22,-0.004645359,-0.016427315,0.000320938,-0.003003139,-0.00077674,-0.015783871
15/7/22,0.021257471,0.016790573,0.017727116,0.019019232,-0.016492411,-0.08577248
16/7/22,0,0,0,0,0,0
17/7/22,0,0,0,0,0,0
18/7/22,-0.006916236,0.008927789,-0.008098257,-0.008398742,0.01538266,0.04321285
19/7/22,0.023989878,0.010069249,0.030609378,0.027253518,0.00040559,-0.032131248
20/7/22,0.001500397,-0.00439543,0.015628759,0.005878494,0.007682135,-0.025631864
21/7/22,0.005071397,0.000853152,0.013520947,0.009813067,-0.009950322,-0.032775803
22/7/22,-0.004304653,0.000811156,-0.018875812,-0.009376287,-0.000620617,-0.003467707
23/7/22,0,0,0,0,0,0
24/7/22,0,0,0,0,0,0
25/7/22,0.002840852,0.004100742,-0.004356268,0.001314303,-0.006005846,0.01422744
26/7/22,-0.007168481,0,-0.018856617,-0.011610343,0.008287656,0.055373141
27/7/22,0.013635506,0.005718449,0.039831483,0.025820049,-0.000512706,-0.060523403
28/7/22,0.010259793,-0.000394786,0.010760167,0.01206032,0.002079816,-0.03994386
29/7/22,0.009652058,0.010576534,0.018580584,0.014107776,-0.008978303,-0.045816534
30/7/22,0,0,0,0,0,0
31/7/22,0,0,0,0,0,0
1/8/22,-0.001423765,-0.001348,-0.001753655,-0.002827077,0.002063494,0.068398863
2/8/22,-0.012339483,-0.000580173,-0.001636129,-0.006684688,-0.022863954,0.046619523
3/8/22,0.012769337,0.004927723,0.025536137,0.015517456,-0.007118238,-0.08636574
4/8/22,-0.002614606,0.000322269,0.004129389,-0.000777642,0.007987222,-0.023508813
5/8/22,0.00233933,-0.001128428,-0.004967301,-0.001627069,0.011842275,-0.013618474
6/8/22,0,0,0,0,0,0
7/8/22,0,0,0,0,0,0
8/8/22,0.000885804,0.005723031,-0.001034688,-0.001238317,0.00306311,0.006597634
9/8/22,-0.001772035,0.000774891,-0.01197627,-0.004257744,0.003238565,0.022295374
10/8/22,0.016194961,0.002520778,0.028474366,0.021067158,-0.005375558,-0.097885874
11/8/22,0.000815055,-0.005503279,-0.005842848,-0.000705723,0.01586408,0.02303562
12/8/22,0.012649746,0.004677027,0.020698399,0.017174047,-0.001457646,-0.033730862
13/8/22,0,0,0,0,0,0
14/8/22,0,0,0,0,0,0
15/8/22,0.004474156,0.001105961,0.00617833,0.003961684,-0.000244104,0.021277402
16/8/22,0.007039542,0.003575858,-0.001944295,0.001873923,0.000546171,-0.013118262
17/8/22,-0.00503995,-0.002697374,-0.012628851,-0.007264115,0.004459439,0.010608793
18/8/22,0.000550719,0.003466681,0.002101629,0.00226699,-0.004563122,-0.017233075
19/8/22,-0.008634495,0.001126402,-0.02026672,-0.012983929,-0.005955064,0.051804457
20/8/22,0,0,0,0,0,0
21/8/22,0,0,0,0,0,0
22/8/22,-0.019264503,-0.002200992,-0.025803809,-0.021632366,0.006031338,0.144394454
23/8/22,-0.004669163,-0.00608443,-2.18E-05,-0.00224037,-0.000479117,0.012941169
24/8/22,0.001810617,-0.002219325,0.004048755,0.002911917,-0.018800761,-0.054989386
25/8/22,0.009735841,0.001096928,0.016572588,0.013993242,0.009610935,-0.046645182
26/8/22,-0.030757379,-0.007030336,-0.040161968,-0.034268576,-0.003094511,0.16003646
27/8/22,0,0,0,0,0,0
28/8/22,0,0,0,0,0,0
29/8/22,-0.005728606,0,-0.010268569,-0.006688675,0.001392634,0.025112374
30/8/22,-0.009645458,-0.008885061,-0.011257501,-0.011089416,-0.004177531,0
31/8/22,-0.008860522,-0.010569668,-0.005649071,-0.007847738,-0.007801774,-0.013056954
1/9/22,0.004622377,-0.018805101,-0.00263293,0.002991752,-0.005373299,-0.01205542
2/9/22,-0.010733925,0.018393166,-0.013176617,-0.010794553,0.00047085,-0.003527347
3/9/22,0,0,0,0,0,0
4/9/22,0,0,0,0,0,0
5/9/22,0,0.000851105,0,0,0.00420649,0
6/9/22,-0.005543668,0.001782312,-0.00741728,-0.004103465,0.013514219,0.054996697
7/9/22,0.013901142,-0.008611862,0.021168227,0.018174849,0.000875255,-0.088126845
8/9/22,0.006100178,0.003351791,0.005938075,0.006588967,-0.003301499,-0.042700737
9/9/22,0.011800971,0.012180919,0.020871293,0.015156015,0.008144528,-0.035348494
10/9/22,0,0,0,0,0,0
11/9/22,0,0,0,0,0,0
12/9/22,0.00711666,0.01644655,0.01264239,0.010528651,0,0.046300592
13/9/22,-0.04021469,-0.011723761,-0.052969734,-0.044199163,0.000536329,0.133164738
14/9/22,0.000967838,-0.014812877,0.007374542,0.003381289,-0.008078381,-0.041555693
15/9/22,-0.005580631,0.000659408,-0.014379678,-0.011382272,-0.011688009,0.0041961
16/9/22,-0.004512498,-0.006253967,-0.009039759,-0.00720805,-0.023243633,0.001141289
17/9/22,0,0,0,0,0,0
18/9/22,0,0,0,0,0,0
19/9/22,0.006379487,0,0.007537568,0.006833698,-0.00346037,-0.020746
20/9/22,-0.010156251,-0.006098678,-0.009579289,-0.011336115,0.00218333,0.052922387
21/9/22,-0.01716091,0.006223023,-0.018093424,-0.017264674,-0.001676386,0.030101998
22/9/22,-0.00355456,-0.010849527,-0.013764372,-0.008463294,-0.002656571,-0.023130753
23/9/22,-0.016299783,-0.019876364,-0.018134278,-0.017382829,-0.006628673,0.089810613
24/9/22,0,0,0,0,0,0
25/9/22,0,0,0,0,0,0
26/9/22,-0.011201231,0.000341876,-0.005999761,-0.010394361,-0.0120987,0.075300865
27/9/22,-0.004309231,-0.005197919,0.002457431,-0.002122611,0.013874755,0.010484221
28/9/22,0.018659564,0.002973527,0.02030491,0.019481144,-0.015895625,-0.077132778
29/9/22,-0.015554071,-0.017830069,-0.028835605,-0.021352795,-0.001271754,0.053543902
30/9/22,-0.017259788,0.001771231,-0.015191834,-0.015181352,-0.005542776,-0.006933507
1/10/22,0,0,0,0,0,0
2/10/22,0,0,0,0,0,0
3/10/22,0.026295853,0.002173504,0.022422426,0.025554578,0,-0.049264674
4/10/22,0.027604768,0.025395633,0.032831532,0.030125341,0,-0.03481848
5/10/22,-0.001401256,-0.004795209,-0.002487835,-0.002019988,0,-0.018049795
6/10/22,-0.011525876,-0.007872025,-0.006779816,-0.010297923,0,0.066725312
7/10/22,-0.021281138,-0.000886407,-0.038752414,-0.028403197,0,0.027150994
8/10/22,0,0,0,0,0,0
9/10/22,0,0,0,0,0,0
10/10/22,-0.003210558,-0.004559059,-0.010408528,-0.007520673,-0.016751132,0.034167252
11/10/22,0.00124255,-0.010704658,-0.011055776,-0.006540518,0.00189459,0.035718091
12/10/22,-0.000969712,-0.00860603,-0.000872302,-0.0032962,0.015226834,-0.001785756
13/10/22,0.027947037,0.00352424,0.022031464,0.025634259,-0.003028834,-0.049773642
14/10/22,-0.013536878,0.001240052,-0.031261707,-0.023947121,0.018274715,0.002501562
15/10/22,0,0,0,0,0,0
16/10/22,0,0,0,0,0,0
17/10/22,0.018421927,0.008912228,0.033761073,0.026135525,0.004206632,-0.020508673
18/10/22,0.011134445,0.002381486,0.009007864,0.011362768,-0.001290965,-0.028125365
19/10/22,-0.003281189,-0.001688133,-0.008566781,-0.006694455,-0.011943995,0.008488468
20/10/22,-0.002969869,0.00272551,-0.006167556,-0.007982687,-0.003069315,-0.025684675
21/10/22,0.024391234,0.003708648,0.022807499,0.02344776,0.001277542,-0.009720171
22/10/22,0,0,0,0,0,0
23/10/22,0,0,0,0,0,0
24/10/22,0.013328547,0.006335941,0.00851731,0.01181194,-0.020401264,0.005374546
25/10/22,0.010645521,-7.13E-05,0.022257398,0.01613577,-0.000429984,-0.047685292
26/10/22,7.44E-05,0.006055642,-0.020580677,-0.00741514,0.0077714,-0.042345702
27/10/22,0.006079952,0.002491204,-0.016387345,-0.006101185,-0.005549659,0.004024103
28/10/22,0.025535572,-0.003682358,0.02829863,0.024328037,-0.022707164,-0.061743334
29/10/22,0,0,0,0,0,0
30/10/22,0,0,0,0,0,0
31/10/22,-0.003928721,0.006618486,-0.010348367,-0.007482327,-0.007728862,0.00503581
1/11/22,-0.002439356,0.012842711,-0.008894504,-0.004109664,0.025832617,-0.002708444
2/11/22,-0.015600069,-0.005875692,-0.034188593,-0.025319844,0.011442491,0.001935404
3/11/22,-0.004567803,0.006209597,-0.017430156,-0.010642423,-0.001852989,-0.021893031
4/11/22,0.012482858,0.020133667,0.012711129,0.013526823,0.024056088,-0.030092542
5/11/22,0,0,0,0,0,0
6/11/22,0,0,0,0,0,0
7/11/22,0.012993525,-0.00475577,0.008485841,0.009568062,0.002283447,-0.008179958
8/11/22,0.010117956,0.000835281,0.004879982,0.005582283,-0.004340419,0.047714021
9/11/22,-0.0197004,-0.001342285,-0.025088409,-0.020996785,-0.005339773,0.021306219
10/11/22,0.036284945,0.010769209,0.070926361,0.053952516,-0.003957745,-0.103275873
11/11/22,0.00096314,-0.007799486,0.0186461,0.009198312,0.016710057,-0.043872408
12/11/22,0,0,0,0,0,0
13/11/22,0,0,0,0,0,0
14/11/22,-0.006276651,0.009140957,-0.011289009,-0.008975941,-0.001260844,0.052336228
15/11/22,0.001675048,-0.002141745,0.014382256,0.008675376,0.016302842,0.033564425
16/11/22,-0.001164427,-0.002472687,-0.015504654,-0.008286283,-0.00450911,-0.017677759
17/11/22,-0.000223779,-0.000639582,-0.003466424,-0.003094105,-0.001459423,-0.007493803
18/11/22,0.005925567,0.005294609,9.87E-05,0.004747296,-0.005855773,-0.034434835
19/11/22,0,0,0,0,0,0
20/11/22,0,0,0,0,0,0
21/11/22,-0.001346564,-0.001165136,-0.010965079,-0.00389125,-0.003945487,-0.033424405
22/11/22,0.011735527,0.010236292,0.013505402,0.013488606,0.001263096,-0.049036154
23/11/22,0.002810194,0.001662474,0.009876437,0.005897266,0.002574867,-0.045156591
24/11/22,0,0.000187506,0,0,-0.002456082,0
25/11/22,0.004463685,0.002688384,-0.005238178,-0.000283084,0.003999321,0.007343956
26/11/22,0,0,0,0,0,0
27/11/22,0,0,0,0,0,0
28/11/22,-0.014592514,-0.001697808,-0.015879438,-0.015564697,-0.007488383,0.080117711
29/11/22,9.07E-05,0.005071411,-0.005965514,-0.001593134,0.022864362,-0.014512713
30/11/22,0.021544185,0.008100766,0.043140884,0.030478644,0.000504702,-0.061710157
1/12/22,-0.005646414,-0.00192975,0.001259252,-0.00086801,0.004473747,-0.036619617
2/12/22,0.001013215,-0.000304314,-0.001826207,-0.001195375,-0.002951807,-0.040108239
3/12/22,0,0,0,0,0,0
4/12/22,0,0,0,0,0,0
5/12/22,-0.014121284,0.001494318,-0.019520048,-0.01805625,0.017484931,0.084954376
6/12/22,-0.010386349,-0.006110484,-0.020225583,-0.014503869,0.000224138,0.06619378
7/12/22,4.71E-05,-0.004290269,-0.005128006,-0.001864107,-0.004026708,0.022743465
8/12/22,0.005448521,-0.002272516,0.011202215,0.007493634,-0.000709717,-0.017345304
9/12/22,-0.009070204,0.000588663,-0.007006975,-0.007376719,0.002997942,0.023937269
10/12/22,0,0,0,0,0,0
11/12/22,0,0,0,0,0,0
12/12/22,0.015666188,-0.004101181,0.012562731,0.014178307,-0.008741038,0.090800368
13/12/22,0.003042022,0.007612624,0.010095314,0.007263223,-0.00085281,-0.103140793
14/12/22,-0.004180368,-0.000933408,-0.007661985,-0.006071117,6.29E-05,-0.064568081
15/12/22,-0.022753671,-0.009341877,-0.032790572,-0.025237478,-0.002483816,0.076908506
16/12/22,-0.008522326,-0.012752332,-0.009771449,-0.01120024,-0.000249978,-0.009240949
17/12/22,0,0,0,0,0,0
18/12/22,0,0,0,0,0,0
19/12/22,-0.004961241,0.003974539,-0.014999724,-0.009048329,-0.019359332,-0.008881087
20/12/22,0.002810642,0.001262606,0.00010241,0.001036801,-0.010791462,-0.042831173
21/12/22,0.015907697,0.017043802,0.015267148,0.014758549,-0.001745344,-0.067896101
22/12/22,-0.010511281,-0.003741669,-0.022020678,-0.014557142,-0.00456651,0.090451708
23/12/22,0.00532804,0.000495265,0.002073068,0.005850952,-0.002807723,-0.051365094
24/12/22,0,0,0,0,0,0
25/12/22,0,0,0,0,0,0
26/12/22,0,0,0,0,0.006445985,0
27/12/22,0.001132625,0,-0.013872867,-0.004057844,0.009740844,0.036692676
28/12/22,-0.011066742,0.003233119,-0.013608776,-0.01209347,-0.002642798,0.022380463
29/12/22,0.010442094,0.002065304,0.025596578,0.017310634,-0.004447249,-0.032127539
30/12/22,-0.002216452,-0.008152727,-0.001108581,-0.002543976,0.005049551,0.010670458
31/12/22,0,0,0,0,0,0
1/1/23,0,0,0,0,0,0
2/1/23,0,0,0,0,0,0
3/1/23,-0.000328253,0.013648255,-0.007624671,-0.004008572,0.008782206,0.055208075
4/1/23,0.004017659,0.004108531,0.006886738,0.007510695,0.002246788,-0.039639988
5/1/23,-0.010262694,0.00634745,-0.014787356,-0.011713869,0.010097638,0.020239003
6/1/23,0.021050177,0.008608936,0.025300104,0.022583836,0.000766664,-0.061042117
7/1/23,0,0,0,0,0,0
8/1/23,0,0,0,0,0,0
9/1/23,-0.003364526,0.003293473,0.006258972,-0.000767927,0.005822877,0.038984063
10/1/23,0.005547419,-0.003943077,0.010008325,0.006953998,-0.002070752,-0.065358128
11/1/23,0.007946898,0.003956035,0.017444147,0.012767571,-0.00242284,0.024479275
12/1/23,0.006365853,0.008892384,0.006331158,0.003410085,0.000509024,-0.113347663
13/1/23,0.003289137,0.006407462,0.007070648,0.003988892,0.010020939,-0.025821743
14/1/23,0,0,0,0,0,0
15/1/23,0,0,0,0,0,0
16/1/23,0,0.002037672,0,0,0.010052233,0
17/1/23,-0.011486358,-0.001158429,0.001438622,-0.002032555,-0.001039101,0.053579518
18/1/23,-0.018268939,-0.002588982,-0.01252509,-0.015684967,5.27E-05,0.049380285
19/1/23,-0.007609219,-0.01070756,-0.009605181,-0.007667672,0.004909794,0.008810644
20/1/23,0.009964836,0.003003024,0.026206574,0.018741674,0.007541831,-0.033196016
21/1/23,0,0,0,0,0,0
22/1/23,0,0,0,0,0,0
23/1/23,0.007583654,0.0018129,0.019905751,0.011811316,0,-0.002017193
24/1/23,0.003099673,-0.00351308,-0.002655718,-0.000711756,0,-0.031276515
25/1/23,0.000292805,-0.001612664,-0.001846479,-0.000181742,0,-0.006269657
26/1/23,0.006073602,0.00208954,0.017441238,0.010947708,0,-0.01851417
27/1/23,0.000844076,0.000528149,0.0094493,0.002491734,0,-0.011815353
28/1/23,0,0,0,0,0,0
29/1/23,0,0,0,0,0,0
30/1/23,-0.00771073,0.002533709,-0.01980471,-0.013053569,0.001380447,0.074416652
31/1/23,0.010883063,-0.001696992,0.016602109,0.014536304,-0.004183965,-0.027454745
1/2/23,0.00020305,-0.001364866,0.019809356,0.010398056,0.008944207,-0.08214967
2/2/23,-0.001145159,0.007586065,0.032021535,0.014592385,0.00022829,0.047003116
3/2/23,-0.003763752,0.010380402,-0.016017523,-0.010408593,-0.006797931,-0.021587434
4/2/23,0,0,0,0,0,0
5/2/23,0,0,0,0,0,0
6/2/23,-0.001031959,-0.008272705,-0.010002427,-0.006159393,-0.007600634,0.058279221
7/2/23,0.00780844,0.003566565,0.018861238,0.012790364,0.002895159,-0.040436092
